"RecipID","DonorID","Population","OG","GrpType_Recip","Version","Amount_Given","Good_DR","Good_OthR","Rich_DR","Rich_OthR","Trust_DR","Trust_OthR","Friend_DR","Friend_OthR","Perceived_Benefits","Perceived_Costs","Stereotypes","Age","AgeDiff","Agreeable","Married","Nonanonymous_Play","Extraverted","Ill_This_Mo","Income_zscore","Can_Stay","log_Subj_SES","Market_Items_zscore","PlacesLived","Risk_Aversion","Years_Education","Self","Shortfall_Summary","Sex_Male","Times_Church_Mo","Visited_zscore","Coop_Labor","Media_zscore","Edad","GrpKnown","Date.Time2","TV","Car","Decision_Index"
113,13,"Intercultural",3,"Ethnic","F",1,"2",1.375,"2",1.5,"0",1.44444444444444,1,0.555555555555556,"Within bens","Btwn costs","",10,17,9,TRUE,FALSE,8,0,-0.0608434300989021,1,1.38629436111989,1.91388555941035,4,10,12,15,-2.04474960288588,TRUE,0,3.11741139369736,0,-0.41792476622277,29,"No","2014-12-04 21:34:00",1,1,1
23,13,"Intercultural",1,"Ethnic","F",1,"2",1.53846153846154,"2",1.30769230769231,"0",1.28,1,0.321428571428571,"Btwn bens","Btwn costs","Positive",10,3,9,TRUE,FALSE,8,0,-0.0608434300989021,1,1.38629436111989,1.91388555941035,4,10,12,15,-2.04474960288588,TRUE,0,3.11741139369736,0,-0.41792476622277,29,"Many","2014-12-04 21:34:00",1,1,2
35,13,"Intercultural",1,"Ethnic","F",1,"2",1.16666666666667,"2",1.125,"0",1.16,1,0.333333333333333,"Btwn bens","Btwn costs","Positive",10,18,9,TRUE,FALSE,8,0,-0.0608434300989021,1,1.38629436111989,1.91388555941035,4,10,12,15,-2.04474960288588,TRUE,0,3.11741139369736,0,-0.41792476622277,29,"Many","2014-12-04 21:34:00",1,1,3
95,13,"Intercultural",3,"Ethnic","F",1,"2",1,"2",1.75,"0",1.6,1,0.8,"Within bens","Btwn costs","",10,5,9,TRUE,FALSE,8,0,-0.0608434300989021,1,1.38629436111989,1.91388555941035,4,10,12,15,-2.04474960288588,TRUE,0,3.11741139369736,0,-0.41792476622277,29,"No","2014-12-04 21:34:00",1,1,4
86,13,"Intercultural",3,"Ethnic","F",1,"2",1.3,"2",1.5,"0",1.4,1,0.4,"Within bens","Btwn costs","",10,18,9,TRUE,FALSE,8,0,-0.0608434300989021,1,1.38629436111989,1.91388555941035,4,10,12,15,-2.04474960288588,TRUE,0,3.11741139369736,0,-0.41792476622277,29,"No","2014-12-04 21:34:00",1,1,5
25,13,"Intercultural",1,"Ethnic","F",1,"2",1.36363636363636,"2",1.54545454545455,"0",1.09090909090909,1,0.333333333333333,"Btwn bens","Btwn costs","Positive",10,18,9,TRUE,FALSE,8,0,-0.0608434300989021,1,1.38629436111989,1.91388555941035,4,10,12,15,-2.04474960288588,TRUE,0,3.11741139369736,0,-0.41792476622277,29,"Many","2014-12-04 21:34:00",1,1,6
107,14,"Intercultural",1,"Religion","B",2,"2",2,"2",2,"0",2,1,0.5,"Within bens","None","Negative",10,-2,6,TRUE,FALSE,6,0,-0.254327626253699,1,1.6094379124341,1.54738813766932,2,8,5,5,-0.00627893156727315,FALSE,0,0.0525828427852567,0,-0.0227564343146009,29,"Some","2014-11-08 21:44:00",1,1,1
93,14,"Intercultural",3,"Religion","B",2,"2",1.42105263157895,"2",1.68421052631579,"0",1.05555555555556,1,0.421052631578947,,,"",10,1,6,TRUE,FALSE,6,0,-0.254327626253699,1,1.6094379124341,1.54738813766932,2,8,5,5,-0.00627893156727315,FALSE,0,0.0525828427852567,0,-0.0227564343146009,29,"","2014-11-08 21:44:00",1,1,2
115,14,"Intercultural",3,"Religion","B",2,"0",0.666666666666667,"2",1.33333333333333,"0",0.846153846153846,1,0.230769230769231,,,"",10,5,6,TRUE,FALSE,6,0,-0.254327626253699,1,1.6094379124341,1.54738813766932,2,8,5,5,-0.00627893156727315,FALSE,0,0.0525828427852567,0,-0.0227564343146009,29,"","2014-11-08 21:44:00",1,1,3
45,14,"Intercultural",3,"Religion","B",4,"2",1.61111111111111,"1",1.33333333333333,"0",1.16666666666667,1,0.35,,,"",10,3,6,TRUE,FALSE,6,0,-0.254327626253699,1,1.6094379124341,1.54738813766932,2,8,5,5,-0.00627893156727315,FALSE,0,0.0525828427852567,0,-0.0227564343146009,29,"","2014-11-08 21:44:00",1,1,4
108,14,"Intercultural",1,"Religion","B",2,"1",1.73076923076923,"2",1.84615384615385,"0",1.5,1,0.461538461538462,"Within bens","None","Negative",10,3,6,TRUE,FALSE,6,0,-0.254327626253699,1,1.6094379124341,1.54738813766932,2,8,5,5,-0.00627893156727315,FALSE,0,0.0525828427852567,0,-0.0227564343146009,29,"Some","2014-11-08 21:44:00",1,1,5
85,14,"Intercultural",1,"Religion","B",4,"1",1.42857142857143,"1",1.07142857142857,"0",1.14285714285714,1,0.142857142857143,"Within bens","None","Negative",10,4,6,TRUE,FALSE,6,0,-0.254327626253699,1,1.6094379124341,1.54738813766932,2,8,5,5,-0.00627893156727315,FALSE,0,0.0525828427852567,0,-0.0227564343146009,29,"Some","2014-11-08 21:44:00",1,1,6
60,15,"Intercultural",2,"Religion","C",2,"2",1.125,"2",2,"0",1,0,0.375,"None","Within costs","Negative",10,4,9,TRUE,TRUE,6,0,1.98097614160974,1,1.38629436111989,-0.282081748690153,5,12,10,2,0.969270217940037,FALSE,3,0.271499167850407,0,3.13859022095075,31,"Many","2014-10-31 12:56:00",1,0,1
108,15,"Intercultural",2,"Religion","C",2,"2",1.72,"2",1.84,"0",1.56,0,0.48,"None","Within costs","Negative",10,1,9,TRUE,TRUE,6,0,1.98097614160974,1,1.38629436111989,-0.282081748690153,5,12,10,2,0.969270217940037,FALSE,3,0.271499167850407,0,3.13859022095075,31,"Many","2014-10-31 12:56:00",1,0,2
45,15,"Intercultural",1,"Religion","C",4,"2",1.63157894736842,"2",1.31578947368421,"2",1.10526315789474,1,0.380952380952381,"Within bens","Bad","Negative",10,1,9,TRUE,TRUE,6,0,1.98097614160974,1,1.38629436111989,-0.282081748690153,5,12,10,2,0.969270217940037,FALSE,3,0.271499167850407,0,3.13859022095075,31,"Yes","2014-10-31 12:56:00",1,0,3
115,15,"Intercultural",1,"Religion","C",5,"1",0.615384615384615,"1",1.38461538461538,"2",0.785714285714286,1,0.285714285714286,"Within bens","Bad","Negative",10,3,9,TRUE,TRUE,6,0,1.98097614160974,1,1.38629436111989,-0.282081748690153,5,12,10,2,0.969270217940037,FALSE,3,0.271499167850407,0,3.13859022095075,31,"Yes","2014-10-31 12:56:00",1,0,4
85,15,"Intercultural",2,"Religion","C",2,"1",1.46153846153846,"1",1.07692307692308,"0",1.23076923076923,0,0.153846153846154,"None","Within costs","Negative",10,2,9,TRUE,TRUE,6,0,1.98097614160974,1,1.38629436111989,-0.282081748690153,5,12,10,2,0.969270217940037,FALSE,3,0.271499167850407,0,3.13859022095075,31,"Many","2014-10-31 12:56:00",1,0,5
93,15,"Intercultural",1,"Religion","C",4,"2",1.45,"1",1.7,"1",1,0,0.45,"Within bens","Bad","Negative",10,-1,9,TRUE,TRUE,6,0,1.98097614160974,1,1.38629436111989,-0.282081748690153,5,12,10,2,0.969270217940037,FALSE,3,0.271499167850407,0,3.13859022095075,31,"Yes","2014-10-31 12:56:00",1,0,6
93,16,"Intercultural",1,"Religion","E",10,"0",1.45,"1",1.7,"0",1,0,0.45,,,"",10,0,9,TRUE,FALSE,10,0,1.08049120759735,1,2.19722457733622,1.52286205943807,3,8,8,1,-0.665944598917844,FALSE,0,-0.385249807345044,1,-0.457441599413587,30,"","2014-11-15 22:31:00",1,1,1
85,16,"Intercultural",2,"Religion","E",10,"0",1.53846153846154,"1",1.07692307692308,"2",1.07692307692308,0,0.153846153846154,"Within bens","Suffer discrim","Positive",10,3,9,TRUE,FALSE,10,0,1.08049120759735,1,2.19722457733622,1.52286205943807,3,8,8,1,-0.665944598917844,FALSE,0,-0.385249807345044,1,-0.457441599413587,30,"Some","2014-11-15 22:31:00",1,1,2
56,16,"Intercultural",2,"Religion","E",0,"2",2,"2",2,"2",1.5,0,0.5,"Within bens","Suffer discrim","Positive",10,-10,9,TRUE,FALSE,10,0,1.08049120759735,1,2.19722457733622,1.52286205943807,3,8,8,1,-0.665944598917844,FALSE,0,-0.385249807345044,1,-0.457441599413587,30,"Some","2014-11-15 22:31:00",1,1,3
55,16,"Intercultural",1,"Religion","E",0,"2",1.1875,"2",1.25,"2",1.125,1,0.277777777777778,,,"",10,0,9,TRUE,FALSE,10,0,1.08049120759735,1,2.19722457733622,1.52286205943807,3,8,8,1,-0.665944598917844,FALSE,0,-0.385249807345044,1,-0.457441599413587,30,"","2014-11-15 22:31:00",1,1,4
107,16,"Intercultural",2,"Religion","E",0,"2",2,"2",1,"2",2,0,1,"Within bens","Suffer discrim","Positive",10,-3,9,TRUE,FALSE,10,0,1.08049120759735,1,2.19722457733622,1.52286205943807,3,8,8,1,-0.665944598917844,FALSE,0,-0.385249807345044,1,-0.457441599413587,30,"Some","2014-11-15 22:31:00",1,1,5
45,16,"Intercultural",1,"Religion","E",0,"2",1.63157894736842,"2",1.31578947368421,"2",1.10526315789474,0,0.380952380952381,,,"",10,2,9,TRUE,FALSE,10,0,1.08049120759735,1,2.19722457733622,1.52286205943807,3,8,8,1,-0.665944598917844,FALSE,0,-0.385249807345044,1,-0.457441599413587,30,"","2014-11-15 22:31:00",1,1,6
108,17,"Intercultural",2,"Religion","D",1,"2",1.72,"2",1.84,"2",1.48,1,0.44,"None","Bad","Negative",20,-7,11,TRUE,TRUE,1,0,-0.341274449326674,1,1.38629436111989,1.55021100469961,3,10,7,5,-0.29058744749421,FALSE,0,-0.604166132410195,1,1.55791689331808,39,"Many","2014-12-05 22:11:00",1,1,1
60,17,"Intercultural",2,"Religion","D",3,"1",1.25,"2",2,"1",0.875,0,0.375,"None","Bad","Negative",20,-4,11,TRUE,TRUE,1,0,-0.341274449326674,1,1.38629436111989,1.55021100469961,3,10,7,5,-0.29058744749421,FALSE,0,-0.604166132410195,1,1.55791689331808,39,"Many","2014-12-05 22:11:00",1,1,2
51,17,"Intercultural",1,"Religion","D",2,"1",1.3125,"1",1.93333333333333,"1",1.125,0,0.3125,,,"",20,-1,11,TRUE,TRUE,1,0,-0.341274449326674,1,1.38629436111989,1.55021100469961,3,10,7,5,-0.29058744749421,FALSE,0,-0.604166132410195,1,1.55791689331808,39,"","2014-12-05 22:11:00",1,1,3
47,17,"Intercultural",1,"Religion","D",2,"1",1.21428571428571,"1",1.42857142857143,"1",0.857142857142857,0,0.3125,,,"",20,-3,11,TRUE,TRUE,1,0,-0.341274449326674,1,1.38629436111989,1.55021100469961,3,10,7,5,-0.29058744749421,FALSE,0,-0.604166132410195,1,1.55791689331808,39,"","2014-12-05 22:11:00",1,1,4
53,17,"Intercultural",1,"Religion","D",3,"1",0.818181818181818,"1",1.63636363636364,"1",0.636363636363636,0,0.153846153846154,,,"",20,0,11,TRUE,TRUE,1,0,-0.341274449326674,1,1.38629436111989,1.55021100469961,3,10,7,5,-0.29058744749421,FALSE,0,-0.604166132410195,1,1.55791689331808,39,"","2014-12-05 22:11:00",1,1,5
79,17,"Intercultural",2,"Religion","D",5,"2",1.8,"1",1,"2",1.4,1,0.4,"None","Bad","Negative",20,1,11,TRUE,TRUE,1,0,-0.341274449326674,1,1.38629436111989,1.55021100469961,3,10,7,5,-0.29058744749421,FALSE,0,-0.604166132410195,1,1.55791689331808,39,"Many","2014-12-05 22:11:00",1,1,6
86,18,"Intercultural",3,"Ethnic","D",5,"0",1.5,"0",1.7,"0",1.4,0,0.5,"None","None","",60,-21,9,TRUE,TRUE,6,0,-0.442528977462291,1,0,-0.761362687235392,3,12,2,3,0.0689822208145233,TRUE,4,0.0525828427852567,1,-0.81309309813094,81,"Some","2014-11-01 00:39:00",0,0,1
25,18,"Intercultural",1,"Ethnic","D",2,"1",1.36363636363636,"0",1.54545454545455,"0",1.09090909090909,0,0.333333333333333,"Btwn bens","Relig costs","",60,-18,9,TRUE,TRUE,6,0,-0.442528977462291,1,0,-0.761362687235392,3,12,2,3,0.0689822208145233,TRUE,4,0.0525828427852567,1,-0.81309309813094,81,"Yes","2014-11-01 00:39:00",0,0,2
35,18,"Intercultural",1,"Ethnic","D",2,"2",1.16666666666667,"2",1.125,"0",1.16,0,0.333333333333333,"Btwn bens","Relig costs","",60,-31,9,TRUE,TRUE,6,0,-0.442528977462291,1,0,-0.761362687235392,3,12,2,3,0.0689822208145233,TRUE,4,0.0525828427852567,1,-0.81309309813094,81,"Yes","2014-11-01 00:39:00",0,0,3
72,18,"Intercultural",3,"Ethnic","D",2,"2",1.77777777777778,"1",1.875,"0",1.6,0,0.8,"None","None","",60,-31,9,TRUE,TRUE,6,0,-0.442528977462291,1,0,-0.761362687235392,3,12,2,3,0.0689822208145233,TRUE,4,0.0525828427852567,1,-0.81309309813094,81,"Some","2014-11-01 00:39:00",0,0,4
102,18,"Intercultural",3,"Ethnic","D",2,"2",1.66666666666667,"2",1.33333333333333,"2",1.66666666666667,1,0.5,"None","None","",60,-31,9,TRUE,TRUE,6,0,-0.442528977462291,1,0,-0.761362687235392,3,12,2,3,0.0689822208145233,TRUE,4,0.0525828427852567,1,-0.81309309813094,81,"Some","2014-11-01 00:39:00",0,0,5
23,18,"Intercultural",1,"Ethnic","D",5,"2",1.53846153846154,"2",1.30769230769231,"2",1.28,0,0.321428571428571,"Btwn bens","Relig costs","",60,-31,9,TRUE,TRUE,6,0,-0.442528977462291,1,0,-0.761362687235392,3,12,2,3,0.0689822208145233,TRUE,4,0.0525828427852567,1,-0.81309309813094,81,"Yes","2014-11-01 00:39:00",0,0,6
47,19,"Intercultural",3,"Religion","E",0,"2",1.15384615384615,"2",1.30769230769231,"0",0.923076923076923,0,0.333333333333333,"Within bens","Relig costs","",10,7,5,TRUE,TRUE,7,1,-0.636673529235364,1,0,-0.487906437363587,2,8,8,20,-0.125226270101063,FALSE,0,-0.604166132410195,0,0.767580229501738,29,"Many","2014-11-22 16:11:00",1,0,1
55,19,"Intercultural",3,"Religion","E",0,"0",1.26666666666667,"2",1.2,"0",1.2,0,0.294117647058824,"Within bens","Relig costs","",10,1,5,TRUE,TRUE,7,1,-0.636673529235364,1,0,-0.487906437363587,2,8,8,20,-0.125226270101063,FALSE,0,-0.604166132410195,0,0.767580229501738,29,"Many","2014-11-22 16:11:00",1,0,2
85,19,"Intercultural",1,"Religion","E",1,"0",1.42857142857143,"0",1.07142857142857,"0",1.14285714285714,0,0.142857142857143,"Relig bens","None","",10,4,5,TRUE,TRUE,7,1,-0.636673529235364,1,0,-0.487906437363587,2,8,8,20,-0.125226270101063,FALSE,0,-0.604166132410195,0,0.767580229501738,29,"Yes","2014-11-22 16:11:00",1,0,3
93,19,"Intercultural",3,"Religion","E",0,"0",1.52631578947368,"2",1.68421052631579,"0",1.05555555555556,0,0.473684210526316,"Within bens","Relig costs","",10,1,5,TRUE,TRUE,7,1,-0.636673529235364,1,0,-0.487906437363587,2,8,8,20,-0.125226270101063,FALSE,0,-0.604166132410195,0,0.767580229501738,29,"Many","2014-11-22 16:11:00",1,0,4
108,19,"Intercultural",1,"Religion","E",0,"0",1.73076923076923,"2",1.84615384615385,"0",1.5,0,0.461538461538462,"Relig bens","None","",10,3,5,TRUE,TRUE,7,1,-0.636673529235364,1,0,-0.487906437363587,2,8,8,20,-0.125226270101063,FALSE,0,-0.604166132410195,0,0.767580229501738,29,"Yes","2014-11-22 16:11:00",1,0,5
29,19,"Intercultural",1,"Religion","E",0,"2",1.53333333333333,"2",1.93333333333333,"0",1.53333333333333,0,0.6,"Relig bens","None","",10,8,5,TRUE,TRUE,7,1,-0.636673529235364,1,0,-0.487906437363587,2,8,8,20,-0.125226270101063,FALSE,0,-0.604166132410195,0,0.767580229501738,29,"Yes","2014-11-22 16:11:00",1,0,6
68,20,"Intercultural",3,"Religion","F",3,"2",1,"1",1,"2",1,1,0.166666666666667,"Within bens","Relig costs","",50,-20,5,TRUE,TRUE,10,0,0.940916042825424,0,0,-0.608886202746793,2,4,12,3,-0.17164010896042,TRUE,0,0.271499167850407,0,-0.81309309813094,73,"Many","2014-11-02 10:01:00",0,0,1
101,20,"Intercultural",3,"Religion","F",3,"2",1.6,"1",1.9,"2",1.63636363636364,1,0.636363636363636,"None","Relig costs","Negative",50,-27,5,TRUE,TRUE,10,0,0.940916042825424,0,0,-0.608886202746793,2,4,12,3,-0.17164010896042,TRUE,0,0.271499167850407,0,-0.81309309813094,73,"Many","2014-11-02 10:01:00",0,0,2
25,20,"Intercultural",3,"Religion","F",3,"2",1.3,"1",1.6,"2",1,1,0.272727272727273,"None","Relig costs","Negative",50,-10,5,TRUE,TRUE,10,0,0.940916042825424,0,0,-0.608886202746793,2,4,12,3,-0.17164010896042,TRUE,0,0.271499167850407,0,-0.81309309813094,73,"Many","2014-11-02 10:01:00",0,0,3
72,20,"Intercultural",3,"Religion","F",3,"2",1.77777777777778,"1",1.875,"2",1.4,1,0.7,"Within bens","Relig costs","",50,-24,5,TRUE,TRUE,10,0,0.940916042825424,0,0,-0.608886202746793,2,4,12,3,-0.17164010896042,TRUE,0,0.271499167850407,0,-0.81309309813094,73,"Many","2014-11-02 10:01:00",0,0,4
78,20,"Intercultural",3,"Religion","F",3,"2",,"1",,"2",,1,,"Within bens","Relig costs","",50,0,5,TRUE,TRUE,10,0,0.940916042825424,0,0,-0.608886202746793,2,4,12,3,-0.17164010896042,TRUE,0,0.271499167850407,0,-0.81309309813094,73,"Many","2014-11-02 10:01:00",0,0,5
116,20,"Intercultural",3,"Religion","F",3,"2",1.5,"1",1.1,"2",1.4,1,0.545454545454545,"None","Relig costs","Negative",50,-24,5,TRUE,TRUE,10,0,0.940916042825424,0,0,-0.608886202746793,2,4,12,3,-0.17164010896042,TRUE,0,0.271499167850407,0,-0.81309309813094,73,"Many","2014-11-02 10:01:00",0,0,6
96,21,"Intercultural",3,"Religion","E",4,"2",1.85714285714286,"1",1.21428571428571,"2",1.46666666666667,1,0.533333333333333,,,"",10,14,7,TRUE,TRUE,6,0,3.57903673783708,1,0.693147180559945,-0.212452949751627,3,8,9,2,0.669174218898199,TRUE,1,0.709331817980708,1,0.767580229501738,34,"","2014-11-28 02:35:00",1,0,1
94,21,"Intercultural",3,"Religion","E",3,"1",1.25,"2",1.66666666666667,"1",0.75,1,0.75,,,"",10,7,7,TRUE,TRUE,6,0,3.57903673783708,1,0.693147180559945,-0.212452949751627,3,8,9,2,0.669174218898199,TRUE,1,0.709331817980708,1,0.767580229501738,34,"","2014-11-28 02:35:00",1,0,2
116,21,"Intercultural",1,"Religion","E",5,"2",1.54545454545455,"1",1.09090909090909,"2",1.45454545454545,1,0.583333333333333,"Btwn bens","Within costs","Neutral",10,15,7,TRUE,TRUE,6,0,3.57903673783708,1,0.693147180559945,-0.212452949751627,3,8,9,2,0.669174218898199,TRUE,1,0.709331817980708,1,0.767580229501738,34,"Yes","2014-11-28 02:35:00",1,0,3
35,21,"Intercultural",1,"Religion","E",3,"2",1.16666666666667,"2",1.125,"2",1.16,1,0.333333333333333,"Btwn bens","Within costs","Neutral",10,13,7,TRUE,TRUE,6,0,3.57903673783708,1,0.693147180559945,-0.212452949751627,3,8,9,2,0.669174218898199,TRUE,1,0.709331817980708,1,0.767580229501738,34,"Yes","2014-11-28 02:35:00",1,0,4
101,21,"Intercultural",1,"Religion","E",2,"2",1.63636363636364,"2",1.81818181818182,"2",1.66666666666667,1,0.666666666666667,"Btwn bens","Within costs","Neutral",10,12,7,TRUE,TRUE,6,0,3.57903673783708,1,0.693147180559945,-0.212452949751627,3,8,9,2,0.669174218898199,TRUE,1,0.709331817980708,1,0.767580229501738,34,"Yes","2014-11-28 02:35:00",1,0,5
72,21,"Intercultural",3,"Religion","E",2,"1",1.88888888888889,"2",1.625,"1",1.5,1,0.7,,,"",10,15,7,TRUE,TRUE,6,0,3.57903673783708,1,0.693147180559945,-0.212452949751627,3,8,9,2,0.669174218898199,TRUE,1,0.709331817980708,1,0.767580229501738,34,"","2014-11-28 02:35:00",1,0,6
103,22,"Intercultural",1,"Religion","A",3,"2",1.85714285714286,,1.28571428571429,"0",1.42857142857143,0,0.285714285714286,"Relig bens","None","",20,-1,7,TRUE,TRUE,10,0,0.0659448486100435,0,0.693147180559945,-0.186849991220796,4,4,7,3,-1.00972678411167,FALSE,4,0.0525828427852567,1,-0.81309309813094,44,"Yes","2014-11-09 23:43:00",1,0,1
115,22,"Intercultural",3,"Religion","A",3,"0",0.666666666666667,"1",1.41666666666667,"2",0.692307692307692,0,0.307692307692308,"Good","None","",20,-10,7,TRUE,TRUE,10,0,0.0659448486100435,0,0.693147180559945,-0.186849991220796,4,4,7,3,-1.00972678411167,FALSE,4,0.0525828427852567,1,-0.81309309813094,44,"Many","2014-11-09 23:43:00",1,0,2
46,22,"Intercultural",3,"Religion","A",3,"2",1.08333333333333,"1",1.33333333333333,"2",0.916666666666667,0,0.307692307692308,"Good","None","",20,4,7,TRUE,TRUE,10,0,0.0659448486100435,0,0.693147180559945,-0.186849991220796,4,4,7,3,-1.00972678411167,FALSE,4,0.0525828427852567,1,-0.81309309813094,44,"Many","2014-11-09 23:43:00",1,0,3
39,22,"Intercultural",1,"Religion","A",3,"2",,"2",,"2",,1,,"Relig bens","None","",20,,7,TRUE,TRUE,10,0,0.0659448486100435,0,0.693147180559945,-0.186849991220796,4,4,7,3,-1.00972678411167,FALSE,4,0.0525828427852567,1,-0.81309309813094,44,"Yes","2014-11-09 23:43:00",1,0,4
47,22,"Intercultural",3,"Religion","A",3,"2",1.15384615384615,"2",1.38461538461538,"2",0.769230769230769,0,0.333333333333333,"Good","None","",20,-8,7,TRUE,TRUE,10,0,0.0659448486100435,0,0.693147180559945,-0.186849991220796,4,4,7,3,-1.00972678411167,FALSE,4,0.0525828427852567,1,-0.81309309813094,44,"Many","2014-11-09 23:43:00",1,0,5
85,22,"Intercultural",1,"Religion","A",3,"2",1.42857142857143,"1",1.07142857142857,"2",1.14285714285714,0,0.142857142857143,"Relig bens","None","",20,-11,7,TRUE,TRUE,10,0,0.0659448486100435,0,0.693147180559945,-0.186849991220796,4,4,7,3,-1.00972678411167,FALSE,4,0.0525828427852567,1,-0.81309309813094,44,"Yes","2014-11-09 23:43:00",1,0,6
103,23,"Intercultural",1,"Religion","E",5,"2",1.85714285714286,"2",1.28571428571429,"2",1.42857142857143,1,0.285714285714286,"Relig bens","Bad","Negative",20,1,3,TRUE,TRUE,6,0,0.153038417375969,1,0,-0.854245951291524,2,8,1,0,0.428551889123256,FALSE,5,-0.166333482279894,0,0.372411897593569,42,"Yes","2014-11-17 16:39:00",1,0,1
53,23,"Intercultural",1,"Religion","E",3,"2",0.818181818181818,"2",1.63636363636364,"0",0.636363636363636,1,0.153846153846154,,,"",20,-3,3,TRUE,TRUE,6,0,0.153038417375969,1,0,-0.854245951291524,2,8,1,0,0.428551889123256,FALSE,5,-0.166333482279894,0,0.372411897593569,42,"","2014-11-17 16:39:00",1,0,2
111,23,"Intercultural",1,"Religion","E",5,"2",1.5,"2",1.5,"2",0,1,0,"Relig bens","Bad","Negative",20,-2,3,TRUE,TRUE,6,0,0.153038417375969,1,0,-0.854245951291524,2,8,1,0,0.428551889123256,FALSE,5,-0.166333482279894,0,0.372411897593569,42,"Yes","2014-11-17 16:39:00",1,0,3
29,23,"Intercultural",1,"Religion","E",4,"2",1.53333333333333,"2",1.93333333333333,"2",1.53333333333333,1,0.6,"Relig bens","Bad","Negative",20,-5,3,TRUE,TRUE,6,0,0.153038417375969,1,0,-0.854245951291524,2,8,1,0,0.428551889123256,FALSE,5,-0.166333482279894,0,0.372411897593569,42,"Yes","2014-11-17 16:39:00",1,0,4
47,23,"Intercultural",1,"Religion","E",2,"2",1.21428571428571,"2",1.42857142857143,"0",0.857142857142857,1,0.3125,,,"",20,-6,3,TRUE,TRUE,6,0,0.153038417375969,1,0,-0.854245951291524,2,8,1,0,0.428551889123256,FALSE,5,-0.166333482279894,0,0.372411897593569,42,"","2014-11-17 16:39:00",1,0,5
46,23,"Intercultural",1,"Religion","E",2,"2",1.15384615384615,"2",1.30769230769231,"0",1,1,0.285714285714286,,,"",20,6,3,TRUE,TRUE,6,0,0.153038417375969,1,0,-0.854245951291524,2,8,1,0,0.428551889123256,FALSE,5,-0.166333482279894,0,0.372411897593569,42,"","2014-11-17 16:39:00",1,0,6
51,24,"Intercultural",2,"Religion","C",2,"2",1.26666666666667,"2",1.92857142857143,"0",1.2,0,0.333333333333333,,,"",30,-11,11,FALSE,FALSE,6,0,-0.495357426924351,0,1.79175946922805,-0.0173866545816671,3,10,3,9,-1.00972678411167,FALSE,0,0.928248143045859,0,-0.700187860442891,49,"","2014-12-13 02:22:00",1,0,1
79,24,"Intercultural",2,"Religion","C",2,"1",2,"1",1,"0",1.8,0,0.6,,,"",30,-9,11,FALSE,FALSE,6,0,-0.495357426924351,0,1.79175946922805,-0.0173866545816671,3,10,3,9,-1.00972678411167,FALSE,0,0.928248143045859,0,-0.700187860442891,49,"","2014-12-13 02:22:00",1,0,2
47,24,"Intercultural",2,"Religion","C",2,"2",1.15384615384615,"2",1.38461538461538,"0",0.923076923076923,0,0.333333333333333,,,"",30,-13,11,FALSE,FALSE,6,0,-0.495357426924351,0,1.79175946922805,-0.0173866545816671,3,10,3,9,-1.00972678411167,FALSE,0,0.928248143045859,0,-0.700187860442891,49,"","2014-12-13 02:22:00",1,0,3
29,24,"Intercultural",2,"Religion","C",2,"2",1.5,"2",1.85714285714286,"2",1.5,1,0.571428571428571,,,"",30,-12,11,FALSE,FALSE,6,0,-0.495357426924351,0,1.79175946922805,-0.0173866545816671,3,10,3,9,-1.00972678411167,FALSE,0,0.928248143045859,0,-0.700187860442891,49,"","2014-12-13 02:22:00",1,0,4
85,24,"Intercultural",2,"Religion","C",2,"1",1.46153846153846,"1",1.07692307692308,"0",1.23076923076923,0,0.153846153846154,,,"",30,-16,11,FALSE,FALSE,6,0,-0.495357426924351,0,1.79175946922805,-0.0173866545816671,3,10,3,9,-1.00972678411167,FALSE,0,0.928248143045859,0,-0.700187860442891,49,"","2014-12-13 02:22:00",1,0,5
115,24,"Intercultural",2,"Religion","C",2,"0",0.666666666666667,"2",1.33333333333333,"0",0.846153846153846,0,0.307692307692308,,,"",30,-15,11,FALSE,FALSE,6,0,-0.495357426924351,0,1.79175946922805,-0.0173866545816671,3,10,3,9,-1.00972678411167,FALSE,0,0.928248143045859,0,-0.700187860442891,49,"","2014-12-13 02:22:00",1,0,6
35,25,"Intercultural",1,"Ethnic","B",5,"2",1.16666666666667,"2",1.125,"2",1.16,1,0.333333333333333,,,"",30,-2,9,FALSE,TRUE,1,0,-0.297250741441624,1,1.6094379124341,1.55378911232674,2,12,12,2,0.653386735783293,TRUE,0,0.271499167850407,0,2.34825355713442,49,"","2014-12-03 01:36:00",1,1,1
