RecipID,DonorID,Population,OG,GrpType_Recip,Version,Amount_Given,Good_DR,Good_OthR,Rich_DR,Rich_OthR,Trust_DR,Trust_OthR,Friend_DR,Friend_OthR,Perceived_Benefits,Perceived_Costs,Stereotypes,Age,AgeDiff,Agreeable,Married,Nonanonymous_Play,Extraverted,Ill_This_Mo,Income_zscore,Can_Stay,log_Subj_SES,Market_Items_zscore,PlacesLived,Risk_Aversion,Years_Education,Self,Shortfall_Summary,Sex_Male,Times_Church_Mo,Visited_zscore,Coop_Labor,Media_zscore,Date.Time2,TV,Car
45,15,Intercultural,1,Religion,C,4,2,1.631578947,2,1.315789474,2,1.105263158,TRUE,0.380952381,Within bens,Bad,Negative,30,1,9,TRUE,TRUE,6,0,1.980976142,1,1.386294361,-0.282081749,5,12,10,2,0.969270218,FALSE,3,0.271499168,0,3.138590221,10/31/2014 12:56,1,0
115,15,Intercultural,1,Religion,C,5,1,0.615384615,1,1.384615385,2,0.785714286,TRUE,0.285714286,Within bens,Bad,Negative,30,3,9,TRUE,TRUE,6,0,1.980976142,1,1.386294361,-0.282081749,5,12,10,2,0.969270218,FALSE,3,0.271499168,0,3.138590221,10/31/2014 12:56,1,0
85,15,Intercultural,2,Religion,C,2,1,1.461538462,1,1.076923077,0,1.230769231,FALSE,0.153846154,None,Within costs,Negative,30,2,9,TRUE,TRUE,6,0,1.980976142,1,1.386294361,-0.282081749,5,12,10,2,0.969270218,FALSE,3,0.271499168,0,3.138590221,10/31/2014 12:56,1,0
93,15,Intercultural,1,Religion,C,4,2,1.45,1,1.7,1,1,FALSE,0.45,Within bens,Bad,Negative,30,-1,9,TRUE,TRUE,6,0,1.980976142,1,1.386294361,-0.282081749,5,12,10,2,0.969270218,FALSE,3,0.271499168,0,3.138590221,10/31/2014 12:56,1,0
93,16,Intercultural,1,Religion,E,10,0,1.45,1,1.7,0,1,FALSE,0.45,,,,30,0,9,TRUE,FALSE,10,0,1.080491208,1,2.197224577,1.522862059,3,8,8,1,-0.665944599,FALSE,0,-0.385249807,1,-0.457441599,11/15/2014 22:31,1,1
85,16,Intercultural,2,Religion,E,10,0,1.538461538,1,1.076923077,2,1.076923077,FALSE,0.153846154,Within bens,Suffer discrim,Positive,30,3,9,TRUE,FALSE,10,0,1.080491208,1,2.197224577,1.522862059,3,8,8,1,-0.665944599,FALSE,0,-0.385249807,1,-0.457441599,11/15/2014 22:31,1,1
56,16,Intercultural,2,Religion,E,0,2,2,2,2,2,1.5,FALSE,0.5,Within bens,Suffer discrim,Positive,30,-10,9,TRUE,FALSE,10,0,1.080491208,1,2.197224577,1.522862059,3,8,8,1,-0.665944599,FALSE,0,-0.385249807,1,-0.457441599,11/15/2014 22:31,1,1
55,16,Intercultural,1,Religion,E,0,2,1.1875,2,1.25,2,1.125,TRUE,0.277777778,,,,30,0,9,TRUE,FALSE,10,0,1.080491208,1,2.197224577,1.522862059,3,8,8,1,-0.665944599,FALSE,0,-0.385249807,1,-0.457441599,11/15/2014 22:31,1,1
107,16,Intercultural,2,Religion,E,0,2,2,3,1,2,2,FALSE,1,Within bens,Suffer discrim,Positive,30,-3,9,TRUE,FALSE,10,0,1.080491208,1,2.197224577,1.522862059,3,8,8,1,-0.665944599,FALSE,0,-0.385249807,1,-0.457441599,11/15/2014 22:31,1,1
45,16,Intercultural,1,Religion,E,0,2,1.631578947,2,1.315789474,2,1.105263158,FALSE,0.380952381,,,,30,2,9,TRUE,FALSE,10,0,1.080491208,1,2.197224577,1.522862059,3,8,8,1,-0.665944599,FALSE,0,-0.385249807,1,-0.457441599,11/15/2014 22:31,1,1
108,17,Intercultural,2,Religion,D,1,2,1.72,2,1.84,2,1.48,TRUE,0.44,None,Bad,Negative,40,-7,11,TRUE,TRUE,1,0,-0.341274449,1,1.386294361,1.550211005,3,10,7,5,-0.290587447,FALSE,0,-0.604166132,1,1.557916893,12/5/2014 22:11,1,1
60,17,Intercultural,2,Religion,D,3,1,1.25,2,2,1,0.875,FALSE,0.375,None,Bad,Negative,40,-4,11,TRUE,TRUE,1,0,-0.341274449,1,1.386294361,1.550211005,3,10,7,5,-0.290587447,FALSE,0,-0.604166132,1,1.557916893,12/5/2014 22:11,1,1
51,17,Intercultural,1,Religion,D,2,1,1.3125,1,1.933333333,1,1.125,FALSE,0.3125,,,,40,-1,11,TRUE,TRUE,1,0,-0.341274449,1,1.386294361,1.550211005,3,10,7,5,-0.290587447,FALSE,0,-0.604166132,1,1.557916893,12/5/2014 22:11,1,1
47,17,Intercultural,1,Religion,D,2,1,1.214285714,1,1.428571429,1,0.857142857,FALSE,0.3125,,,,40,-3,11,TRUE,TRUE,1,0,-0.341274449,1,1.386294361,1.550211005,3,10,7,5,-0.290587447,FALSE,0,-0.604166132,1,1.557916893,12/5/2014 22:11,1,1
53,17,Intercultural,1,Religion,D,3,1,0.818181818,1,1.636363636,1,0.636363636,FALSE,0.153846154,,,,40,0,11,TRUE,TRUE,1,0,-0.341274449,1,1.386294361,1.550211005,3,10,7,5,-0.290587447,FALSE,0,-0.604166132,1,1.557916893,12/5/2014 22:11,1,1
79,17,Intercultural,2,Religion,D,5,2,1.8,1,1,2,1.4,TRUE,0.4,None,Bad,Negative,40,1,11,TRUE,TRUE,1,0,-0.341274449,1,1.386294361,1.550211005,3,10,7,5,-0.290587447,FALSE,0,-0.604166132,1,1.557916893,12/5/2014 22:11,1,1
86,18,Intercultural,3,Ethnic,D,5,0,1.5,0,1.7,0,1.4,FALSE,0.5,None,None,,80,-21,9,TRUE,TRUE,6,0,-0.442528977,1,0,-0.761362687,3,12,2,3,0.068982221,TRUE,4,0.052582843,1,-0.813093098,11/1/2014 0:39,0,0
25,18,Intercultural,1,Ethnic,D,2,1,1.363636364,0,1.545454545,0,1.090909091,FALSE,0.333333333,Btwn bens,Relig costs,,80,-18,9,TRUE,TRUE,6,0,-0.442528977,1,0,-0.761362687,3,12,2,3,0.068982221,TRUE,4,0.052582843,1,-0.813093098,11/1/2014 0:39,0,0
35,18,Intercultural,1,Ethnic,D,2,2,1.166666667,2,1.125,0,1.16,FALSE,0.333333333,Btwn bens,Relig costs,,80,-34,9,TRUE,TRUE,6,0,-0.442528977,1,0,-0.761362687,3,12,2,3,0.068982221,TRUE,4,0.052582843,1,-0.813093098,11/1/2014 0:39,0,0
72,18,Intercultural,3,Ethnic,D,2,2,1.777777778,1,1.875,0,1.6,FALSE,0.8,None,None,,80,-32,9,TRUE,TRUE,6,0,-0.442528977,1,0,-0.761362687,3,12,2,3,0.068982221,TRUE,4,0.052582843,1,-0.813093098,11/1/2014 0:39,0,0
102,18,Intercultural,3,Ethnic,D,2,2,1.666666667,2,1.333333333,2,1.666666667,TRUE,0.5,None,None,,80,-51,9,TRUE,TRUE,6,0,-0.442528977,1,0,-0.761362687,3,12,2,3,0.068982221,TRUE,4,0.052582843,1,-0.813093098,11/1/2014 0:39,0,0
23,18,Intercultural,1,Ethnic,D,5,2,1.538461538,2,1.307692308,2,1.28,FALSE,0.321428571,Btwn bens,Relig costs,,80,-49,9,TRUE,TRUE,6,0,-0.442528977,1,0,-0.761362687,3,12,2,3,0.068982221,TRUE,4,0.052582843,1,-0.813093098,11/1/2014 0:39,0,0
47,19,Intercultural,3,Religion,E,0,2,1.153846154,3,1.307692308,0,0.923076923,FALSE,0.333333333,Within bens,Relig costs,,30,7,5,TRUE,TRUE,7,1,-0.636673529,1,0,-0.487906437,2,8,8,20,-0.12522627,FALSE,0,-0.604166132,0,0.76758023,11/22/2014 16:11,1,0
55,19,Intercultural,3,Religion,E,0,0,1.266666667,2,1.2,0,1.2,FALSE,0.294117647,Within bens,Relig costs,,30,1,5,TRUE,TRUE,7,1,-0.636673529,1,0,-0.487906437,2,8,8,20,-0.12522627,FALSE,0,-0.604166132,0,0.76758023,11/22/2014 16:11,1,0
85,19,Intercultural,1,Religion,E,1,0,1.428571429,0,1.071428571,0,1.142857143,FALSE,0.142857143,Relig bens,None,,30,4,5,TRUE,TRUE,7,1,-0.636673529,1,0,-0.487906437,2,8,8,20,-0.12522627,FALSE,0,-0.604166132,0,0.76758023,11/22/2014 16:11,1,0
93,19,Intercultural,3,Religion,E,0,0,1.526315789,2,1.684210526,0,1.055555556,FALSE,0.473684211,Within bens,Relig costs,,30,1,5,TRUE,TRUE,7,1,-0.636673529,1,0,-0.487906437,2,8,8,20,-0.12522627,FALSE,0,-0.604166132,0,0.76758023,11/22/2014 16:11,1,0
108,19,Intercultural,1,Religion,E,0,0,1.730769231,2,1.846153846,0,1.5,FALSE,0.461538462,Relig bens,None,,30,3,5,TRUE,TRUE,7,1,-0.636673529,1,0,-0.487906437,2,8,8,20,-0.12522627,FALSE,0,-0.604166132,0,0.76758023,11/22/2014 16:11,1,0
29,19,Intercultural,1,Religion,E,0,2,1.533333333,3,1.933333333,0,1.533333333,FALSE,0.6,Relig bens,None,,30,8,5,TRUE,TRUE,7,1,-0.636673529,1,0,-0.487906437,2,8,8,20,-0.12522627,FALSE,0,-0.604166132,0,0.76758023,11/22/2014 16:11,1,0
68,20,Intercultural,3,Religion,F,3,2,1,1,1,2,1,TRUE,0.166666667,Within bens,Relig costs,,70,-20,5,TRUE,TRUE,10,0,0.940916043,0,0,-0.608886203,2,4,12,3,-0.171640109,TRUE,0,0.271499168,0,-0.813093098,11/2/2014 10:01,0,0
101,20,Intercultural,3,Religion,F,3,2,1.6,1,1.9,2,1.636363636,TRUE,0.636363636,None,Relig costs,Negative,70,-27,5,TRUE,TRUE,10,0,0.940916043,0,0,-0.608886203,2,4,12,3,-0.171640109,TRUE,0,0.271499168,0,-0.813093098,11/2/2014 10:01,0,0
25,20,Intercultural,3,Religion,F,3,2,1.3,1,1.6,2,1,TRUE,0.272727273,None,Relig costs,Negative,70,-10,5,TRUE,TRUE,10,0,0.940916043,0,0,-0.608886203,2,4,12,3,-0.171640109,TRUE,0,0.271499168,0,-0.813093098,11/2/2014 10:01,0,0
72,20,Intercultural,3,Religion,F,3,2,1.777777778,1,1.875,2,1.4,TRUE,0.7,Within bens,Relig costs,,70,-24,5,TRUE,TRUE,10,0,0.940916043,0,0,-0.608886203,2,4,12,3,-0.171640109,TRUE,0,0.271499168,0,-0.813093098,11/2/2014 10:01,0,0
78,20,Intercultural,3,Religion,F,3,2,,1,,2,,TRUE,,Within bens,Relig costs,,70,0,5,TRUE,TRUE,10,0,0.940916043,0,0,-0.608886203,2,4,12,3,-0.171640109,TRUE,0,0.271499168,0,-0.813093098,11/2/2014 10:01,0,0
116,20,Intercultural,3,Religion,F,3,2,1.5,1,1.1,2,1.4,TRUE,0.545454545,None,Relig costs,Negative,70,-24,5,TRUE,TRUE,10,0,0.940916043,0,0,-0.608886203,2,4,12,3,-0.171640109,TRUE,0,0.271499168,0,-0.813093098,11/2/2014 10:01,0,0
96,21,Intercultural,3,Religion,E,4,2,1.857142857,1,1.214285714,2,1.466666667,TRUE,0.533333333,,,,30,14,7,TRUE,TRUE,6,0,3.579036738,1,0.693147181,-0.21245295,3,8,9,2,0.669174219,TRUE,1,0.709331818,1,0.76758023,11/28/2014 2:35,1,0
94,21,Intercultural,3,Religion,E,3,1,1.25,2,1.666666667,1,0.75,TRUE,0.75,,,,30,7,7,TRUE,TRUE,6,0,3.579036738,1,0.693147181,-0.21245295,3,8,9,2,0.669174219,TRUE,1,0.709331818,1,0.76758023,11/28/2014 2:35,1,0
116,21,Intercultural,1,Religion,E,5,2,1.545454545,1,1.090909091,2,1.454545455,TRUE,0.583333333,Btwn bens,Within costs,Neutral,30,15,7,TRUE,TRUE,6,0,3.579036738,1,0.693147181,-0.21245295,3,8,9,2,0.669174219,TRUE,1,0.709331818,1,0.76758023,11/28/2014 2:35,1,0
35,21,Intercultural,1,Religion,E,3,2,1.166666667,2,1.125,2,1.16,TRUE,0.333333333,Btwn bens,Within costs,Neutral,30,13,7,TRUE,TRUE,6,0,3.579036738,1,0.693147181,-0.21245295,3,8,9,2,0.669174219,TRUE,1,0.709331818,1,0.76758023,11/28/2014 2:35,1,0
101,21,Intercultural,1,Religion,E,2,2,1.636363636,2,1.818181818,2,1.666666667,TRUE,0.666666667,Btwn bens,Within costs,Neutral,30,12,7,TRUE,TRUE,6,0,3.579036738,1,0.693147181,-0.21245295,3,8,9,2,0.669174219,TRUE,1,0.709331818,1,0.76758023,11/28/2014 2:35,1,0
72,21,Intercultural,3,Religion,E,2,1,1.888888889,3,1.625,1,1.5,TRUE,0.7,,,,30,15,7,TRUE,TRUE,6,0,3.579036738,1,0.693147181,-0.21245295,3,8,9,2,0.669174219,TRUE,1,0.709331818,1,0.76758023,11/28/2014 2:35,1,0
103,22,Intercultural,1,Religion,A,3,2,1.857142857,NPD,1.285714286,0,1.428571429,FALSE,0.285714286,Relig bens,None,,40,-1,7,TRUE,TRUE,10,0,0.065944849,0,0.693147181,-0.186849991,4,4,7,3,-1.009726784,FALSE,4,0.052582843,1,-0.813093098,11/9/2014 23:43,1,0
115,22,Intercultural,3,Religion,A,3,0,0.666666667,1,1.416666667,2,0.692307692,FALSE,0.307692308,Good,None,,40,-10,7,TRUE,TRUE,10,0,0.065944849,0,0.693147181,-0.186849991,4,4,7,3,-1.009726784,FALSE,4,0.052582843,1,-0.813093098,11/9/2014 23:43,1,0
46,22,Intercultural,3,Religion,A,3,2,1.083333333,1,1.333333333,2,0.916666667,FALSE,0.307692308,Good,None,,40,4,7,TRUE,TRUE,10,0,0.065944849,0,0.693147181,-0.186849991,4,4,7,3,-1.009726784,FALSE,4,0.052582843,1,-0.813093098,11/9/2014 23:43,1,0
39,22,Intercultural,1,Religion,A,3,2,,2,,2,,TRUE,,Relig bens,None,,40,,7,TRUE,TRUE,10,0,0.065944849,0,0.693147181,-0.186849991,4,4,7,3,-1.009726784,FALSE,4,0.052582843,1,-0.813093098,11/9/2014 23:43,1,0
47,22,Intercultural,3,Religion,A,3,2,1.153846154,2,1.384615385,2,0.769230769,FALSE,0.333333333,Good,None,,40,-8,7,TRUE,TRUE,10,0,0.065944849,0,0.693147181,-0.186849991,4,4,7,3,-1.009726784,FALSE,4,0.052582843,1,-0.813093098,11/9/2014 23:43,1,0
85,22,Intercultural,1,Religion,A,3,2,1.428571429,1,1.071428571,2,1.142857143,FALSE,0.142857143,Relig bens,None,,40,-11,7,TRUE,TRUE,10,0,0.065944849,0,0.693147181,-0.186849991,4,4,7,3,-1.009726784,FALSE,4,0.052582843,1,-0.813093098,11/9/2014 23:43,1,0
103,23,Intercultural,1,Religion,E,5,2,1.857142857,2,1.285714286,2,1.428571429,TRUE,0.285714286,Relig bens,Bad,Negative,40,1,3,TRUE,TRUE,6,0,0.153038417,1,0,-0.854245951,2,8,1,0,0.428551889,FALSE,5,-0.166333482,0,0.372411898,11/17/2014 16:39,1,0
53,23,Intercultural,1,Religion,E,3,2,0.818181818,2,1.636363636,0,0.636363636,TRUE,0.153846154,,,,40,-3,3,TRUE,TRUE,6,0,0.153038417,1,0,-0.854245951,2,8,1,0,0.428551889,FALSE,5,-0.166333482,0,0.372411898,11/17/2014 16:39,1,0
111,23,Intercultural,1,Religion,E,5,2,1.5,2,1.5,2,0,TRUE,0,Relig bens,Bad,Negative,40,-2,3,TRUE,TRUE,6,0,0.153038417,1,0,-0.854245951,2,8,1,0,0.428551889,FALSE,5,-0.166333482,0,0.372411898,11/17/2014 16:39,1,0
29,23,Intercultural,1,Religion,E,4,2,1.533333333,2,1.933333333,2,1.533333333,TRUE,0.6,Relig bens,Bad,Negative,40,-5,3,TRUE,TRUE,6,0,0.153038417,1,0,-0.854245951,2,8,1,0,0.428551889,FALSE,5,-0.166333482,0,0.372411898,11/17/2014 16:39,1,0
47,23,Intercultural,1,Religion,E,2,2,1.214285714,2,1.428571429,0,0.857142857,TRUE,0.3125,,,,40,-6,3,TRUE,TRUE,6,0,0.153038417,1,0,-0.854245951,2,8,1,0,0.428551889,FALSE,5,-0.166333482,0,0.372411898,11/17/2014 16:39,1,0
46,23,Intercultural,1,Religion,E,2,2,1.153846154,2,1.307692308,0,1,TRUE,0.285714286,,,,40,6,3,TRUE,TRUE,6,0,0.153038417,1,0,-0.854245951,2,8,1,0,0.428551889,FALSE,5,-0.166333482,0,0.372411898,11/17/2014 16:39,1,0
51,24,Intercultural,2,Religion,C,2,2,1.266666667,2,1.928571429,0,1.2,FALSE,0.333333333,,,,50,-11,11,FALSE,FALSE,6,0,-0.495357427,0,1.791759469,-0.017386655,3,10,3,9,-1.009726784,FALSE,0,0.928248143,0,-0.70018786,12/13/2014 2:22,1,0
79,24,Intercultural,2,Religion,C,2,1,2,1,1,0,1.8,FALSE,0.6,,,,50,-9,11,FALSE,FALSE,6,0,-0.495357427,0,1.791759469,-0.017386655,3,10,3,9,-1.009726784,FALSE,0,0.928248143,0,-0.70018786,12/13/2014 2:22,1,0
47,24,Intercultural,2,Religion,C,2,2,1.153846154,2,1.384615385,0,0.923076923,FALSE,0.333333333,,,,50,-13,11,FALSE,FALSE,6,0,-0.495357427,0,1.791759469,-0.017386655,3,10,3,9,-1.009726784,FALSE,0,0.928248143,0,-0.70018786,12/13/2014 2:22,1,0
29,24,Intercultural,2,Religion,C,2,2,1.5,3,1.857142857,2,1.5,TRUE,0.571428571,,,,50,-12,11,FALSE,FALSE,6,0,-0.495357427,0,1.791759469,-0.017386655,3,10,3,9,-1.009726784,FALSE,0,0.928248143,0,-0.70018786,12/13/2014 2:22,1,0
85,24,Intercultural,2,Religion,C,2,1,1.461538462,1,1.076923077,0,1.230769231,FALSE,0.153846154,,,,50,-16,11,FALSE,FALSE,6,0,-0.495357427,0,1.791759469,-0.017386655,3,10,3,9,-1.009726784,FALSE,0,0.928248143,0,-0.70018786,12/13/2014 2:22,1,0
115,24,Intercultural,2,Religion,C,2,0,0.666666667,2,1.333333333,0,0.846153846,FALSE,0.307692308,,,,50,-15,11,FALSE,FALSE,6,0,-0.495357427,0,1.791759469,-0.017386655,3,10,3,9,-1.009726784,FALSE,0,0.928248143,0,-0.70018786,12/13/2014 2:22,1,0
35,25,Intercultural,1,Ethnic,B,5,2,1.166666667,2,1.125,2,1.16,TRUE,0.333333333,,,,50,-2,9,FALSE,TRUE,1,0,-0.297250741,1,1.609437912,1.553789112,2,12,12,2,0.653386736,TRUE,0,0.271499168,0,2.348253557,12/3/2014 1:36,1,1
23,25,Intercultural,1,Ethnic,B,4,0,1.538461538,2,1.307692308,2,1.28,TRUE,0.321428571,,,,50,-17,9,FALSE,TRUE,1,0,-0.297250741,1,1.609437912,1.553789112,2,12,12,2,0.653386736,TRUE,0,0.271499168,0,2.348253557,12/3/2014 1:36,1,1
25,25,Intercultural,1,Ethnic,B,2,1,1.363636364,2,1.545454545,2,1.090909091,FALSE,0.333333333,,,,50,14,9,FALSE,TRUE,1,0,-0.297250741,1,1.609437912,1.553789112,2,12,12,2,0.653386736,TRUE,0,0.271499168,0,2.348253557,12/3/2014 1:36,1,1
116,25,Intercultural,3,Ethnic,B,2,0,1.7,1,1.1,2,1.4,FALSE,0.636363636,Btwn bens,Btwn costs,,50,0,9,FALSE,TRUE,1,0,-0.297250741,1,1.609437912,1.553789112,2,12,12,2,0.653386736,TRUE,0,0.271499168,0,2.348253557,12/3/2014 1:36,1,1
76,25,Intercultural,3,Ethnic,B,2,1,1.727272727,2,2,2,1.642857143,TRUE,0.571428571,Btwn bens,Btwn costs,,50,13,9,FALSE,TRUE,1,0,-0.297250741,1,1.609437912,1.553789112,2,12,12,2,0.653386736,TRUE,0,0.271499168,0,2.348253557,12/3/2014 1:36,1,1
95,25,Intercultural,3,Ethnic,B,4,1,1.333333333,2,1.75,2,1.2,TRUE,0.8,Btwn bens,Btwn costs,,50,-15,9,FALSE,TRUE,1,0,-0.297250741,1,1.609437912,1.553789112,2,12,12,2,0.653386736,TRUE,0,0.271499168,0,2.348253557,12/3/2014 1:36,1,1
108,26,Intercultural,3,Religion,C,3,2,1.72,3,1.8,1,1.52,TRUE,0.44,None,None,,70,-40,7,TRUE,TRUE,2,0,-0.693464112,1,1.252762968,-0.175155949,3,8,9,3,-2.404319271,FALSE,4,0.490415493,1,1.557916893,11/22/2014 23:16,1,0
60,26,Intercultural,3,Religion,C,3,2,1.125,2,2,1,0.875,TRUE,0.25,None,None,,70,-37,7,TRUE,TRUE,2,0,-0.693464112,1,1.252762968,-0.175155949,3,8,9,3,-2.404319271,FALSE,4,0.490415493,1,1.557916893,11/22/2014 23:16,1,0
115,26,Intercultural,1,Religion,C,3,2,0.615384615,1,1.384615385,0,0.785714286,TRUE,0.285714286,Relig bens,Within costs,Negative,70,-38,7,TRUE,TRUE,2,0,-0.693464112,1,1.252762968,-0.175155949,3,8,9,3,-2.404319271,FALSE,4,0.490415493,1,1.557916893,11/22/2014 23:16,1,0
59,26,Intercultural,3,Religion,C,3,2,1.5,2,1.75,1,0.5,TRUE,0.5,None,None,,70,-43,7,TRUE,TRUE,2,0,-0.693464112,1,1.252762968,-0.175155949,3,8,9,3,-2.404319271,FALSE,4,0.490415493,1,1.557916893,11/22/2014 23:16,1,0
114,26,Intercultural,1,Religion,C,3,2,1.538461538,1,1.384615385,0,1.166666667,TRUE,0.307692308,Relig bens,Within costs,Negative,70,-43,7,TRUE,TRUE,2,0,-0.693464112,1,1.252762968,-0.175155949,3,8,9,3,-2.404319271,FALSE,4,0.490415493,1,1.557916893,11/22/2014 23:16,1,0
93,26,Intercultural,1,Religion,C,3,2,1.45,2,1.7,1,1,TRUE,0.45,Relig bens,Within costs,Negative,70,-42,7,TRUE,TRUE,2,0,-0.693464112,1,1.252762968,-0.175155949,3,8,9,3,-2.404319271,FALSE,4,0.490415493,1,1.557916893,11/22/2014 23:16,1,0
82,27,Intercultural,1,Religion,C,3,2,1.444444444,2,1.25,2,1.333333333,TRUE,0.3,Relig bens,Relig costs,Positive,50,-14,5,TRUE,FALSE,6,0,0.164998191,0,2.079441542,-0.123087852,4,8,14,1,1.134631395,TRUE,0,0.271499168,0,2.348253557,10/30/2014 0:50,1,0
25,27,Intercultural,1,Religion,C,4,2,1.363636364,1,1.545454545,2,1.090909091,TRUE,0.333333333,Relig bens,Relig costs,Positive,50,18,5,TRUE,FALSE,6,0,0.164998191,0,2.079441542,-0.123087852,4,8,14,1,1.134631395,TRUE,0,0.271499168,0,2.348253557,10/30/2014 0:50,1,0
76,27,Intercultural,1,Religion,C,4,2,1.666666667,2,2,2,1.666666667,TRUE,0.6,Relig bens,Relig costs,Positive,50,17,5,TRUE,FALSE,6,0,0.164998191,0,2.079441542,-0.123087852,4,8,14,1,1.134631395,TRUE,0,0.271499168,0,2.348253557,10/30/2014 0:50,1,0
23,27,Intercultural,1,Religion,C,3,2,1.538461538,2,1.307692308,2,1.28,TRUE,0.321428571,Relig bens,Relig costs,Positive,50,-13,5,TRUE,FALSE,6,0,0.164998191,0,2.079441542,-0.123087852,4,8,14,1,1.134631395,TRUE,0,0.271499168,0,2.348253557,10/30/2014 0:50,1,0
96,27,Intercultural,1,Religion,C,3,2,1.866666667,2,1.2,2,1.5,TRUE,0.5625,Relig bens,Relig costs,Positive,50,3,5,TRUE,FALSE,6,0,0.164998191,0,2.079441542,-0.123087852,4,8,14,1,1.134631395,TRUE,0,0.271499168,0,2.348253557,10/30/2014 0:50,1,0
35,27,Intercultural,1,Religion,C,3,2,1.166666667,0,1.125,2,1.16,TRUE,0.333333333,Relig bens,Relig costs,Positive,50,2,5,TRUE,FALSE,6,0,0.164998191,0,2.079441542,-0.123087852,4,8,14,1,1.134631395,TRUE,0,0.271499168,0,2.348253557,10/30/2014 0:50,1,0
108,28,Intercultural,1,Religion,B,1,1,1.730769231,3,1.846153846,2,1.5,TRUE,0.461538462,Relig bens,Within costs,,50,-21,7,TRUE,TRUE,6,0,-0.132161837,1,1.609437912,0.368211158,3,8,4,4,-0.109438787,FALSE,0,0.490415493,1,-0.756640479,11/7/2014 0:11,0,0
51,28,Intercultural,3,Religion,B,2,1,1.333333333,3,1.857142857,2,1.066666667,TRUE,0.266666667,,,,50,-15,7,TRUE,TRUE,6,0,-0.132161837,1,1.609437912,0.368211158,3,8,4,4,-0.109438787,FALSE,0,0.490415493,1,-0.756640479,11/7/2014 0:11,0,0
63,28,Intercultural,1,Religion,B,9,2,2,2,1,2,1.666666667,TRUE,0,Relig bens,Within costs,,50,-12,7,TRUE,TRUE,6,0,-0.132161837,1,1.609437912,0.368211158,3,8,4,4,-0.109438787,FALSE,0,0.490415493,1,-0.756640479,11/7/2014 0:11,0,0
29,28,Intercultural,1,Religion,B,1,2,1.533333333,3,1.933333333,2,1.533333333,TRUE,0.6,Relig bens,Within costs,,50,-16,7,TRUE,TRUE,6,0,-0.132161837,1,1.609437912,0.368211158,3,8,4,4,-0.109438787,FALSE,0,0.490415493,1,-0.756640479,11/7/2014 0:11,0,0
46,28,Intercultural,3,Religion,B,1,2,1.083333333,2,1.25,2,0.916666667,TRUE,0.230769231,,,,50,-5,7,TRUE,TRUE,6,0,-0.132161837,1,1.609437912,0.368211158,3,8,4,4,-0.109438787,FALSE,0,0.490415493,1,-0.756640479,11/7/2014 0:11,0,0
93,28,Intercultural,3,Religion,B,3,1,1.473684211,2,1.684210526,2,0.944444444,TRUE,0.421052632,,,,50,-23,7,TRUE,TRUE,6,0,-0.132161837,1,1.609437912,0.368211158,3,8,4,4,-0.109438787,FALSE,0,0.490415493,1,-0.756640479,11/7/2014 0:11,0,0
50,29,Intercultural,3,Religion,B,2,2,1.071428571,2,1,1,0.928571429,TRUE,0.111111111,None,Relig costs,Negative,50,-3,9,TRUE,TRUE,1,1,-0.237818736,1,1.609437912,-0.692436062,5,9,5,0,-0.484795938,TRUE,5,3.117411394,1,0.372411898,11/26/2014 12:56,1,0
116,29,Intercultural,3,Religion,B,3,1,1.6,1,1.1,1,1.5,TRUE,0.545454545,None,Relig costs,Negative,50,4,9,TRUE,TRUE,1,1,-0.237818736,1,1.609437912,-0.692436062,5,9,5,0,-0.484795938,TRUE,5,3.117411394,1,0.372411898,11/26/2014 12:56,1,0
96,29,Intercultural,1,Religion,B,4,2,1.866666667,2,1.2,1,1.5,TRUE,0.5625,Relig bens,Btwn costs,,50,3,9,TRUE,TRUE,1,1,-0.237818736,1,1.609437912,-0.692436062,5,9,5,0,-0.484795938,TRUE,5,3.117411394,1,0.372411898,11/26/2014 12:56,1,0
94,29,Intercultural,1,Religion,B,4,1,1.2,2,1.75,1,0.8,TRUE,0.8,Relig bens,Btwn costs,,50,-4,9,TRUE,TRUE,1,1,-0.237818736,1,1.609437912,-0.692436062,5,9,5,0,-0.484795938,TRUE,5,3.117411394,1,0.372411898,11/26/2014 12:56,1,0
100,29,Intercultural,1,Religion,B,5,1,1.666666667,2,1.2,1,1.5,TRUE,0.666666667,Relig bens,Btwn costs,,50,-2,9,TRUE,TRUE,1,1,-0.237818736,1,1.609437912,-0.692436062,5,9,5,0,-0.484795938,TRUE,5,3.117411394,1,0.372411898,11/26/2014 12:56,1,0
101,29,Intercultural,3,Religion,B,3,2,1.6,1,1.9,1,1.727272727,TRUE,0.636363636,None,Relig costs,Negative,50,1,9,TRUE,TRUE,1,1,-0.237818736,1,1.609437912,-0.692436062,5,9,5,0,-0.484795938,TRUE,5,3.117411394,1,0.372411898,11/26/2014 12:56,1,0
103,30,Intercultural,3,Religion,A,3,2,1.833333333,2,1.166666667,2,1.333333333,TRUE,0.166666667,None,None,Negative,50,-2,13,TRUE,TRUE,6,0,-0.204800955,1,1.098612289,1.701307434,3,0,12,0,-2.104223272,FALSE,1,-1.041998783,0,-0.2203406,11/24/2014 21:31,1,1
